966.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0
0.0,1119.0,4.0,2.0,0.0,2.0,1.0,0.0,7.0,0.0
3.0,2.0,1011.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0
1.0,0.0,14.0,945.0,0.0,32.0,0.0,3.0,5.0,10.0
1.0,0.0,7.0,0.0,950.0,1.0,1.0,0.0,2.0,20.0
4.0,0.0,0.0,7.0,1.0,874.0,3.0,0.0,2.0,1.0
10.0,3.0,2.0,1.0,5.0,25.0,907.0,1.0,4.0,0.0
1.0,2.0,22.0,7.0,5.0,0.0,0.0,955.0,5.0,31.0
1.0,1.0,3.0,7.0,3.0,9.0,2.0,2.0,942.0,4.0
3.0,3.0,2.0,3.0,15.0,8.0,0.0,5.0,6.0,964.0
