0,0.1,0.0982
1,0.651,0.6494
2,0.7866666666666666,0.7817
3,0.8661333333333333,0.8587
4,0.9019333333333334,0.8927
5,0.9233333333333333,0.9124
6,0.9366,0.9239
7,0.9465333333333333,0.9336
8,0.9540666666666666,0.9396
9,0.9592,0.9441
10,0.964,0.9478
11,0.9674666666666667,0.9497
12,0.971,0.9512
13,0.9727333333333333,0.9521
14,0.9757333333333333,0.9528
15,0.9774666666666667,0.954
16,0.9794666666666667,0.9552
17,0.9816,0.9565
18,0.9833333333333333,0.9572
19,0.9846,0.9576
20,0.9856666666666667,0.9579
21,0.9864,0.9587
22,0.9872666666666666,0.959
23,0.9884666666666667,0.9594
24,0.9895333333333334,0.9595
25,0.9904666666666667,0.9599
26,0.9909333333333333,0.9606
27,0.9916,0.9609
28,0.9922,0.9612
29,0.9927333333333334,0.9612
30,0.9932666666666666,0.9619
31,0.9938666666666667,0.9616
32,0.9942666666666666,0.9619
33,0.9946666666666667,0.9619
34,0.995,0.9619
35,0.9952,0.9616
36,0.9956666666666667,0.9614
37,0.9958,0.9615
38,0.9960666666666667,0.9612
39,0.9963333333333333,0.9613
40,0.9964,0.9615
41,0.9967333333333334,0.9618
42,0.9969333333333333,0.9621
43,0.9970666666666667,0.9621
44,0.9971333333333333,0.9624
45,0.9971333333333333,0.9627
46,0.9972,0.963
47,0.9973333333333333,0.9631
48,0.9973333333333333,0.9633
49,0.9975333333333334,0.9633
50,0.9976666666666667,0.9633
