0,0.09633333333333334,0.0958
1,0.9260666666666667,0.9242
2,0.9402,0.935
3,0.9459666666666666,0.9378
4,0.9489666666666666,0.9406
5,0.9508,0.9429
6,0.9516666666666667,0.9443
7,0.9526666666666667,0.9454
8,0.9537,0.9461
9,0.9548,0.9466
10,0.95515,0.9468
11,0.9556166666666667,0.9468
12,0.9563666666666667,0.9468
13,0.9567166666666667,0.9463
14,0.9568666666666666,0.9464
15,0.9571166666666666,0.9459
16,0.95725,0.9459
17,0.9574,0.9459
18,0.9575833333333333,0.946
19,0.9578833333333333,0.9462
20,0.9583333333333334,0.9463
21,0.9586,0.9465
22,0.9587,0.9464
23,0.9590833333333333,0.9466
24,0.9592666666666667,0.9462
25,0.9594333333333334,0.9462
26,0.9596833333333333,0.9465
27,0.9600166666666666,0.9466
28,0.9601833333333334,0.9463
29,0.9605333333333334,0.9462
30,0.9607166666666667,0.9463
31,0.9609,0.947
32,0.9610833333333333,0.9473
33,0.9611833333333333,0.9473
34,0.9613166666666667,0.9472
35,0.9614666666666667,0.9474
36,0.9615333333333334,0.9471
37,0.9618166666666667,0.9469
38,0.9617,0.9468
39,0.9617,0.9472
40,0.9617833333333333,0.947
41,0.9618,0.9468
42,0.96205,0.9466
43,0.9621,0.9464
44,0.9621166666666666,0.9464
45,0.9621833333333333,0.9467
46,0.96225,0.9469
47,0.9624666666666667,0.947
48,0.9625833333333333,0.9469
49,0.9626333333333333,0.9469
50,0.9627333333333333,0.9469
