973.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
0.0,1117.0,5.0,3.0,0.0,2.0,1.0,2.0,5.0,0.0
4.0,2.0,1005.0,3.0,1.0,0.0,0.0,7.0,6.0,4.0
0.0,0.0,3.0,990.0,0.0,6.0,0.0,4.0,2.0,5.0
0.0,0.0,1.0,0.0,962.0,0.0,5.0,1.0,1.0,12.0
3.0,0.0,1.0,9.0,0.0,861.0,9.0,1.0,4.0,4.0
5.0,3.0,0.0,1.0,2.0,4.0,940.0,0.0,3.0,0.0
1.0,2.0,11.0,4.0,1.0,0.0,0.0,1002.0,1.0,6.0
4.0,1.0,2.0,3.0,5.0,1.0,1.0,5.0,950.0,2.0
2.0,4.0,0.0,7.0,9.0,5.0,0.0,7.0,5.0,970.0
